pathway	T7-PEsoilR-25-1	T7-PEsoilR-25-2	T7-PEsoilR-25-3	T7-PEsoilR-25-4	T7-PEsoilR-25-5	T7-PEsoilR-25-6	T7-PEsoilR-50-2	T7-PEsoilR-50-3	T7-PEsoilR-50-4	T7-PEsoilR-50-5	T7-PEsoilR-50-6	T7-PEsoilR-noAs-1	T7-PEsoilR-noAs-2	T7-PVsoilR-25-1	T7-PVsoilR-25-2	T7-PVsoilR-25-3	T7-PVsoilR-25-4	T7-PVsoilR-25-5	T7-PVsoilR-25-6	T7-PVsoilR-50-1	T7-PVsoilR-50-3	T7-PVsoilR-50-4	T7-PVsoilR-50-5	T7-PVsoilR-50-6	T7-PVsoilR-noAs-1	T7-PVsoilR-noAs-3
ENTBACSYN-PWY	2259.1197701253113	2009.5104155776826	918.872878626976	3867.6913934445092	1860.9517225795332	2375.354815500571	1738.9817864468316	2357.036531215918	1780.3423742959337	2308.7564775762776	2986.982940027861	3542.8672109320423	2507.730758049389	4532.552975204257	1149.907560498359	3180.98737643669	0.0	2793.2123183188132	1150.5760357467389	830.6795673795531	1805.1792422249162	2083.1226604653766	1610.5974683670022	1460.9359138559116	2541.7190150305382	3577.526849821051
FAO-PWY	11749.235167539828	13371.727563956594	10998.697506150347	26101.840525152686	13725.684385212546	13309.830025556865	13801.857881100272	17289.85319184425	13375.191011227269	16818.648361021285	15881.892831027786	24307.032993932047	17501.93571534579	28528.860707432807	8106.733695232285	22373.87538368076	0.0	23545.631647002654	6829.7590050019135	6909.652509063673	13829.75439189526	10886.470178530024	9649.516074522233	8932.142478621161	16485.21481404343	25880.978016064393
FASYN-ELONG-PWY	15951.631424702757	18320.80483281969	18418.930478135833	39903.653311005546	23507.30965686143	19441.109347524263	20419.746653908216	24192.46352471129	20227.09532165462	24455.46066996587	23545.546300253976	33726.761485047784	24320.97358990576	39205.059054924444	11702.723975113171	32566.05797145549	0.0	34148.36011708878	9642.43247383163	9501.106289872847	19164.30309602255	13385.450829839054	13632.54402749693	12753.216433317055	22975.252200020484	36069.1296514133
FASYN-INITIAL-PWY	10146.53064085133	11691.658687166944	8984.902086803433	21713.318549446318	11832.687255665367	12486.313334157234	11452.352089041784	14440.746797432192	11117.57785546625	13320.438430186527	11295.829036825122	15409.712233996277	11276.313254311583	20494.551110938697	6440.407209668706	16198.266229329618	0.0	14746.53003812485	5404.612393288781	5303.589580106497	12361.424598984078	7603.559573788536	8322.308028434109	7206.538699423765	11329.834978033241	19040.320082572303
FERMENTATION-PWY	7168.6251745878135	7926.482266915455	9554.30231660547	15529.513441823558	10551.927038080614	8569.72623827347	8861.152625864646	9630.523223141625	7999.543745625911	9004.167016475714	9009.333045618707	15464.683681192128	11531.748803922781	15287.908879689487	4429.157090822767	14168.713356933493	0.0	9343.873103410398	4459.240958276697	3852.375189635385	7248.991520983687	5951.5575819293	6017.403058031755	4996.462171607077	10063.111334726074	16088.346918595193
FOLSYN-PWY	9326.503820087302	10801.450088045653	10757.249865599842	21264.225061254067	12551.481781767156	11505.666620868597	11250.751577058203	12823.35043268192	10872.193334215115	14066.8564980082	12780.680365987702	18835.237099468206	13604.607495979166	22818.265470023256	6786.7289490702005	18452.630391876937	0.0	15858.20037224027	5646.590031103216	5644.060971838799	11249.862433133452	7836.6000940045	7994.885139317087	7040.4545332870985	13656.546594534906	20612.72115996366
FUC-RHAMCAT-PWY	176.55925650325594	240.37043382182162	0.0	182.48754005752258	147.54031067941784	114.964363193118	134.55685351469046	129.57030065445133	147.23468341648706	227.46953321987905	148.61175174494971	195.55342389480913	163.8145691384791	286.83789031189366	35.547639886010934	210.71641021236564	0.0	1.796056244320799	0.0	0.0	129.50848571853595	0.0	104.4599507682455	91.12564588156347	75.25942909370006	229.1681222465696
FUCCAT-PWY	273.92901157798076	423.2329952839027	359.0200264208371	418.04955556187844	412.41667871788064	337.6796050745486	317.39770021115964	451.6944991457637	121.08207246106979	433.89973068379055	603.9807840899126	770.0963251465172	364.35143608088345	673.6863415692295	171.15814227235177	486.6560927254385	0.0	555.5687570101809	161.82151711109373	174.85839372418602	392.1266151582898	374.94407350047004	179.77777174052966	226.74753732156523	196.4719380377974	356.7733047146081
GALACT-GLUCUROCAT-PWY	2666.2271412251353	3337.9815965259463	2437.6142679654617	4852.570388799958	3237.856643970061	3697.1354753313	2893.4708803144513	3976.022261249195	3276.4963264864396	4896.557856776244	3151.416495328525	4289.445439997261	3296.6165413454705	5974.411344925592	1758.9882008101706	4596.5320275681825	0.0	2854.613427139769	1641.6924567100684	1278.4626238377764	2506.0671478551735	1439.4602073188266	2305.2022498032843	1816.5729679198273	2769.2448480341245	4885.588108602626
GALACTARDEG-PWY	442.5396821205063	608.8568140785694	558.4912891820059	1199.816317321349	679.0105381605282	526.7661716680775	746.7108280161904	805.0262096429675	728.1935271355204	934.4250524592695	993.4964595610884	1187.208208739662	832.2571586436503	1727.0043925396515	363.89106078296726	1215.9130263788495	0.0	2272.2967947180273	150.44867981890587	421.84098592598184	1004.877195307277	477.113972656928	406.20804740784854	522.7877147224578	680.9129433820946	1054.6629422698963
GALACTUROCAT-PWY	4344.119541128036	5049.191814591061	4159.541706764964	7934.239974645164	5699.57346602607	5481.0544061277105	4808.951497948503	5777.927105019022	5153.892467456206	6713.585420082185	5648.853981566035	11435.93752745163	8670.137353756412	10507.03096783857	2968.188048894011	7634.329960419042	0.0	7404.243934897467	2515.0059445392762	2454.2362989313347	5113.6880765398	3562.66073393332	4035.574393857513	3585.905003894427	7988.003936441344	11963.33764473508
GALLATE-DEGRADATION-I-PWY	264.2266145134536	435.2172524446729	355.1557580773765	889.0995471734687	482.47234697492325	191.1900030574745	331.4769180311251	512.1369089624822	401.08206531414584	361.2110511326509	444.56042415736965	612.0431115277881	538.8364348275994	778.9201819295853	127.8401808821646	602.2895321598293	0.0	1208.6644562603076	220.7565035713228	183.008886321847	532.0547377835655	682.949708932864	243.68124947721782	343.6836270355708	484.4219488789207	652.9178151770014
GALLATE-DEGRADATION-II-PWY	172.10226155136334	236.3355547145174	84.62332788640859	468.3899189414898	482.47234697492325	161.4882770514902	49.77344938585184	140.34061363891644	143.4439851207354	172.7273824747386	207.66466576567444	356.36995902182485	302.4049635651978	696.1369680895237	81.68961106789881	602.2895321598293	0.0	794.3538227836107	107.77809369925397	114.01086544392697	190.64991852750424	682.949708932864	236.03270099354276	173.71803053252032	312.70592411936656	606.6918914901177
GLCMANNANAUT-PWY	845.507536989422	946.8093307098084	1163.8502489418306	2040.3869304067175	2066.337515018903	1096.8216987404635	1366.6933584572112	1246.5272406359197	1425.9992386780527	1534.6131784901713	1589.293443849254	2289.1120098432516	1274.536824960886	3437.434404606726	984.1875811867917	2827.4263316082893	0.0	2689.3032015665176	309.0393004654828	1122.3497992691246	1545.054238362218	675.7554447606575	748.5626904140926	734.3561625758819	1373.851694425431	1755.8136887444186
GLUCARDEG-PWY	501.5221140145698	694.3452858194149	623.9137389165319	1330.402145120222	853.2661600492555	742.8266716163827	842.8165475938024	912.0437171533641	947.8576798009103	1107.9280347690747	1173.2008558834527	1366.2149383601597	945.2903779848576	2501.1682908379034	504.8509908594565	1632.6884819156035	0.0	3284.315384490775	159.24877203363198	619.7010028197116	1145.7153426858183	575.5825096599261	518.1785055382145	588.0876898130956	777.6750230493861	1198.532197924298
GLUCARGALACTSUPER-PWY	442.5396821205063	608.8568140785694	558.4912891820059	1199.816317321349	679.0105381605282	526.7661716680775	746.7108280161904	805.0262096429675	728.1935271355204	934.4250524592695	993.4964595610884	1187.208208739662	832.2571586436503	1727.0043925396515	363.89106078296726	1215.9130263788495	0.0	2272.2967947180273	150.44867981890587	421.84098592598184	1004.877195307277	477.113972656928	406.20804740784854	522.7877147224578	680.9129433820946	1054.6629422698963
GLUCONEO-PWY	10540.39038591439	11824.790447621393	12657.410736784675	24356.148535923017	14254.073515622427	12413.737199209534	12502.127082883706	15019.982978568045	12297.442859566638	14810.197600915086	14488.957948733267	22141.02050897951	16114.579059844655	25156.702842381976	7492.5060299225215	21337.333913517366	0.0	18503.751192831045	6606.538082234657	5960.678922772929	12149.687481395375	8823.961055089541	8912.652302785817	8023.084443622074	15324.075786753661	23658.712815061906
GLUCOSE1PMETAB-PWY	2417.6693917083417	2320.820237536865	5575.800103266435	8313.974780374578	5611.489397824006	2545.889890490986	4283.3208575445415	4536.754059195768	2911.2458794407007	3135.8934996062917	3362.450509184051	3478.3928296472714	2718.2973268438786	4729.734955037153	1529.954570292205	5872.172937703708	0.0	2809.6406619667564	2356.651573494187	1166.8527109618317	2134.319700674686	1428.9620151659608	2261.986316483787	1775.0524059863958	1982.1233875157345	3815.450674058099
GLUCUROCAT-PWY	2519.052196318808	3221.352913128489	2324.0749925333553	4766.966847773623	2968.300680345484	3619.1513895552716	2774.4606930425457	4009.308824691854	3013.8583043885574	4951.121271229574	2837.9223524520303	3401.7599012545347	2626.714631627526	5646.214543705833	1686.7754380677814	4384.908867473766	0.0	4365.691417566622	1579.6443933736978	1162.8014691546923	2195.9155048196294	1201.4859370743288	2085.895571713308	1588.597458460591	2158.520901605224	3918.3920087863394
GLUTORN-PWY	10471.268577646997	11798.299016869385	11815.37269766013	24001.254227263467	14121.58776508349	12164.246013273614	12816.652424035885	14785.94501296633	11990.949919922958	15440.701372780544	14809.838897756035	20699.83018552463	14982.316534925261	25220.00355466081	7591.675435063259	20901.000410665518	0.0	19034.86590626126	6539.841591526285	5914.07298465891	11808.364384686303	8652.376372703138	8896.231910987519	8049.31526433866	14457.849771491836	21941.291892130426
GLYCOCAT-PWY	7771.862830256075	8438.354292540089	9492.746603628493	16582.700238001147	11060.998629775839	8977.214096105661	8564.002867681365	9181.787245573521	7923.443853306	9466.355756997154	10350.86644294137	16451.932816712248	12413.51767001798	16699.22373313758	4963.140471708388	14844.884711168886	0.0	9173.384733514613	4825.965475287062	3552.4860048223854	7640.9427040594	6094.551404287876	6509.700508806877	5744.317305955851	10766.771277085445	16506.54259778623
GLYCOGENSYNTH-PWY	9195.54584617825	9951.690250427908	10385.856308480063	17573.22593985818	12395.268259995686	11023.144329489513	10205.17176819428	10993.362865476096	10010.804610653451	11904.030220184568	12205.44899485595	19350.267753810873	14296.522692489987	20805.348961180316	5986.634770942196	17024.261264717858	0.0	13823.58514905407	5176.32529782341	4917.106678021656	9709.82140176901	7257.7283922500965	7696.648968385529	6783.360686864025	12681.999930811211	19066.60222124451
GLYCOL-GLYOXDEG-PWY	71.10002665475457	101.9013300045329	0.0	51.878906176010744	49.4301430270992	34.543306000806375	40.843363484308426	40.42896429610695	66.98699757806739	80.61517516132083	49.94545923839616	55.767199839306606	51.482114994768516	87.39444920014859	11.068493498175178	60.85038986969004	0.0	0.399938900776648	0.0	0.0	46.81013899719025	0.0	39.70604305992912	29.094120719500953	24.85946493917307	87.20894857881608
GLYCOLYSIS	11778.314090197211	12993.525762280158	13778.333847797527	25589.46976956321	16054.517068060699	13749.294023828026	13857.034174031676	15643.880678754465	13194.76762528461	15310.79385672325	15345.318032779023	24237.358154991594	17589.684587529613	27813.389991333417	8310.278081400356	23587.235554808856	0.0	18748.253490830495	7317.324039561012	6586.571917959755	12766.262844765071	9655.740173915336	9959.121226858879	8775.340690466715	16463.77029461216	25137.47918509544
GLYCOLYSIS-E-D	9357.37966892748	10746.866023772342	11167.491580585869	22131.08739041234	13032.403752446364	11648.319450845367	11550.940322256489	13476.08993782252	10615.546951278739	13241.450780247162	12606.009039218276	19101.116980659175	13900.841820864372	23476.80167026651	6811.788205394643	19356.878525616747	0.0	16700.066518850555	5858.245638091606	5569.817692891594	11083.273496609996	8277.453878949995	8103.227978722615	7091.062038204157	13067.39340687926	20395.49422265627
GLYCOLYSIS-TCA-GLYOX-BYPASS	8498.18867259684	9968.535982517877	8950.859665960917	20786.774750076835	11173.65980286596	10440.21931877729	10434.071749454428	12595.766673933638	9955.165912512542	12874.550647558877	11566.148814894155	18078.21780131117	13088.880019429851	21183.1617142817	6145.102000301725	16887.639375354556	0.0	14207.478630799731	5220.081111801801	4919.721905639622	10098.37354479719	7045.709587013397	7274.892674360054	6515.357249944958	12624.885994003582	19589.01045487616
GLYOXYLATE-BYPASS	5756.388315660298	6861.564360619358	6233.856067152255	15882.438627537835	8117.8326187068715	6718.588920329942	7662.856752540406	9812.90984922481	7344.129965678234	10232.822929165317	8973.652536715406	10724.505227179501	7692.795376947642	16856.304194378044	5077.6688706818	13247.45784862913	0.0	12650.344057864597	3418.7263390825888	3586.644540821961	7568.605611030343	5485.508786851567	5064.347733847712	4437.905458301979	7896.616768269889	12587.160979494998
GOLPDLCAT-PWY	286.4874684649894	359.00241841739916	629.9329261092965	1228.8882705501976	853.9446021457663	348.60807557167954	444.08755774774755	492.7919325751376	602.3034086430852	936.9973315195804	929.2276808861636	329.55839397822683	259.1404522825154	1058.741072093256	380.70306227217105	644.4034460782647	0.0	4.272285889940205	236.74737358048196	160.48654933249287	245.4983591414365	306.65954236858727	263.3651515296637	219.7350075842243	230.37779282456913	285.91097874643833
HCAMHPDEG-PWY	458.93402515845526	591.3386628553058	217.67550804577843	593.3418106363501	397.1739086385719	561.2840892986844	314.3004610539604	501.71571524206087	461.3681536858842	419.5581284584685	489.873019508623	622.4398240755529	474.68196969383905	1139.2956735308035	202.54332325748092	1261.0143190944143	0.0	489.9177493198714	203.0602911699448	174.4264653156517	421.629214817862	405.68999295543426	325.2945786407684	270.567238270665	653.8198948046453	733.302157559122
HEME-BIOSYNTHESIS-II	7525.287854416062	8678.552176369698	9292.826710677486	18778.413731386714	10581.745572303513	9371.95128208422	9099.092710705514	11112.776212437728	8224.137827173077	9946.400406988738	9374.706189791825	15674.086093729185	11489.35552120395	15799.519897053478	4950.72693680443	13908.252467236347	0.0	11384.53169398815	4616.391545311823	3904.116417702744	8729.943829794185	6025.492919787767	6269.503528744861	5619.200535627994	10532.845177090734	16847.73181504596
HEMESYN2-PWY	10529.390875175459	12057.05609508653	12730.409776483537	25358.085219860513	14887.985941087301	12897.26183733305	13022.0868050286	15126.316067850696	12705.913635517725	15313.023708675699	14886.529384510177	22038.015101538298	16240.637098231246	25322.32534094471	7643.300988888461	20956.554073938205	0.0	17191.591384556312	6647.5664409804895	6087.806034072386	12520.82190692082	9176.948094488702	9257.192535437687	8303.203351720378	15498.233384954203	23926.85471510509
HEXITOLDEGSUPER-PWY	2823.84385733569	3234.901209986402	2631.6994911272304	5188.520848061644	3104.218396667466	2917.129997110864	2824.478801975657	3403.3011794044464	2483.1791533337937	3143.749221787886	3384.469783516496	5564.4902325719595	4122.315958124201	7946.034870512642	2051.4829344639247	5667.400555928347	0.0	5120.523341746688	2023.9587968394617	1833.5791939890737	2896.0707866639	3150.1790410425547	2434.748765066433	2069.980957618476	3999.6317784946264	5475.89659434751
HISDEG-PWY	5874.2165558810875	6570.257705220329	4984.930701252462	11849.363111421782	7030.487143362854	6593.852995593376	6540.411461222987	7769.8959773114175	7379.518974543287	8996.375265654635	8027.146220232066	13815.557960324817	10392.562852060755	15251.869936832416	4626.020139322868	11787.899851919661	0.0	9359.459722560316	3832.8134069030393	3375.159581568294	7258.703703045156	5355.405053014257	5540.547301832238	4874.302098760224	9809.344759434432	15550.462341122317
HISTSYN-PWY	10546.315671805347	11944.671809107856	12089.315455352718	24326.079669971314	14461.138195680362	12435.024328842046	12891.745443031661	14976.674852698729	12469.731180100907	15663.590176796397	14906.036116234163	21703.504246786266	15773.035129232967	25566.924411231455	7757.593923419534	21203.526998594636	0.0	19525.045392150056	6633.4900939094605	6099.690093519852	12019.496488413528	8731.756050441689	9093.190802280116	8276.046780361181	15024.9272836828	23181.33240252394
HOMOSER-METSYN-PWY	6235.644770810134	7125.899173364775	6364.20220393091	12199.887539285279	7698.729609984371	7213.568782174274	7094.616383137578	7047.667022287811	7406.318188042897	9708.2927840858	9418.567693881078	10703.263452037472	7546.44736958742	17429.67867433613	5335.238017431455	13524.175562572465	0.0	11546.161207278168	3390.1987332925823	4154.964884587377	7427.809922557467	5861.948250832578	5389.450346806104	4679.543414927878	8868.829859375826	12223.645215009294
HSERMETANA-PWY	9313.104969622813	10760.201004465664	8096.793575583773	20601.763889331254	11341.717053149123	11059.676358523117	10167.131325927507	13363.710713280381	10649.324510749457	13076.380283224367	11919.872249528837	19405.051758657188	14561.979435665455	21327.271713972983	6569.523019815127	17006.890121687422	0.0	16849.940079448137	5558.2293875206515	4827.507159130951	10913.359271021951	7733.652208739446	7787.8384959370405	7104.0732849821325	13630.736706813546	21297.11528604036
ILEUSYN-PWY	18072.352511701094	20338.7578157428	19884.915805423516	40808.02746385657	24501.224181642876	21329.10419480386	21180.04774272981	25243.506659964583	21040.34338866882	27934.134064324968	25486.415970676804	39129.17531702894	28653.62026827484	43862.47770388905	13585.000832355176	36067.96106993636	0.0	33046.01298213405	11079.56037449698	10230.32128432293	21199.403553707725	15906.740941396867	15399.485822525647	14305.87117209279	25954.666095670447	40615.35196471403
KDO-NAGLIPASYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	39.820388739039934	0.0	0.0	15.976348535696298	0.0	15.985446612406173	0.0	0.0	0.0	0.0	0.0	1.5998246233068765	0.0	7.9845600196259925	7.993313445509239	23.906787569972682	15.963289241126821	0.0	0.0	31.944903123358195
KETOGLUCONMET-PWY	840.1920049236729	1030.4982947574294	684.5326321763561	1209.915872749749	838.2818853172838	666.5518686056043	667.0720751474306	928.2658937506944	872.7986506014537	1004.5626426450686	1119.362088908325	1468.7625752794904	1043.4498307522006	2726.5550440806337	708.0618859740042	1774.9265392169227	0.0	1110.7264433692544	338.321705875536	382.62795997225805	736.7410971054845	648.9992638522773	392.0351815912967	533.0252887197726	389.71999090930467	774.1498641653939
LACTOSECAT-PWY	73.01363948972156	117.98374809204971	50.28947973180411	107.30640797996791	45.40176604715904	148.2879262479212	112.21705036144833	99.66978442327235	15.819892511527357	67.4992588029418	17.639046754901763	273.3804178154338	89.69643781721467	121.04797931610335	0.0	43.45123233303036	0.0	0.0	0.0	0.0	0.0	28.729504619201197	36.90280302236845	21.828253944096772	0.0	28.8305320998761
LEU-DEG2-PWY	5890.513743815371	6863.848267705217	5845.324043468616	15183.40516181061	7608.1185706838205	6665.526459265918	7675.4497272422	9781.898006435134	7310.015380774477	8645.624116818202	7906.768426829544	12134.571305858151	8937.841858721826	13613.124160811483	4255.655090122806	10712.99661496814	0.0	13629.910108311244	3547.868776530753	3466.4934232772976	7857.430031592524	5404.286484741744	5209.539691679103	4857.275888024361	8004.129560213057	13708.965987280166
LIPASYN-PWY	0.0	0.0	0.0	99.56259790867976	0.0	0.0	0.0	0.0	0.0	12.432402097432304	4.981746798968768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.10536666439051	0.0	0.0	0.0	0.0	14.928472737691928
LPSSYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0665913493912689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MET-SAM-PWY	8451.446039172086	9574.230866109297	8875.36740334525	17021.921024095183	10657.385576198525	9866.002887456256	9557.233991809777	10166.556931404846	9906.446279714826	12535.233574230078	12060.229249949414	15675.374621699759	11205.848730858796	21683.53789457374	6556.280484820547	17304.17562306624	0.0	14543.360219358181	4793.643699493302	5211.111159425007	9782.42783982854	7404.0750846679975	7245.373766530033	6300.766502931647	12035.418049783453	17380.717553223065
METH-ACETATE-PWY	272.6213144680011	368.1980951721708	24.640391655866427	170.41412519493883	9.641936147086254	359.67503280750765	458.9455428065985	322.54275334384073	147.18240356980627	281.2940198699128	181.2518333629806	567.8381052784995	368.1764302587115	239.9382129312675	56.20947089872906	261.43795890411405	0.0	0.0	150.55273793808172	125.84608237689312	205.05915749149918	22.33663612968023	290.2670105249665	189.1114214484391	109.936667747863	102.80179715873662
METHANOGENESIS-PWY	2.940714978564179	0.0	0.0	5.958641264714088	0.0	0.0	6.643027754117711	0.0	0.0	5.212015222770535	5.216691498072195	0.0	1.1369619568842353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7485652810186746	0.0	0.0	0.0	0.0	0.0
METHGLYUT-PWY	0.0	0.0	30.097369456167403	0.0	0.0	0.0	114.13918921905905	28.96776701365942	35.248028968247915	178.67560368257637	129.56703459100464	100.38969870546934	0.0	174.75356101127335	0.0	171.3901802140684	0.0	0.49992213767297333	0.0	25.709781745932748	86.00794748777741	0.0	41.55188608848954	0.0	30.248641361517013	0.0
METHYLGALLATE-DEGRADATION-PWY	326.7115253450397	534.6345413713026	438.9153470233369	1093.0923295530931	594.8057728899936	237.259214133322	409.5701044756486	629.9817823627952	495.21516062625534	447.4616399784431	549.4482914002966	753.7529805071316	661.068442380778	962.3907738099299	158.71751076080048	744.7957211866915	0.0	1460.8690386767764	272.1835121499552	225.81116121612075	650.7863280336716	827.0228817276609	301.13669867273194	421.5136463977055	596.5151790206152	804.6662629600363
NAD-BIOSYNTHESIS-II	1454.311939825022	1918.5636414023147	1332.6434671709076	2833.5274072144143	1669.7838563318446	2094.932537458584	1364.7620032384782	1470.7385110211924	1527.7655364140853	2654.253046143995	1898.9107520157804	6015.925256403319	4368.966409071721	2550.2722472911255	911.7598159209065	2156.076877526972	0.0	2130.1848784191616	912.5559471416306	643.5980552280107	1329.8836618077435	1658.7173692703666	1645.3804280973773	1584.17599215987	4279.545773962568	6867.847843928859
NADSYN-PWY	2142.1982341186986	2301.500354439219	2111.6932016667865	3728.7097946220474	2524.5243234729314	2395.0560676231808	2061.798129929266	2052.0095904805407	2899.2173858482074	2626.7368087985797	2866.3521292813634	4120.108918088439	3222.7123016009023	5721.72841142083	1688.6421429932054	4185.650427186425	0.0	804.7412078540563	1472.3531159387599	1483.4005903232867	3104.568897907473	2257.5652888047684	2242.7324437903803	1989.5217714895034	3503.4494921931564	5278.907291108266
NAGLIPASYN-PWY	7585.970691888689	8851.433972168545	8099.458675695562	17981.012250601096	10308.344718276541	9335.592480886273	9298.609334021885	10960.731722043269	8585.839115201048	10594.000834685363	9861.81565456798	16901.07725111507	12739.347159648356	16943.06060104254	5232.914576765792	13900.173981050095	0.0	13854.994446543948	4564.425409823597	4032.2528836527854	9057.596530437726	5801.568261709593	6744.192604095241	6092.723304990964	10880.913756754107	17522.535578617302
NONMEVIPP-PWY	9162.028748315586	10306.790644809007	11474.392083118166	22694.320379853212	13585.66725552586	10496.457763065504	11996.08419408049	13652.816084927208	11300.837685051518	14416.617040993246	13991.622770096361	20377.96867689281	15014.655415230829	24124.22699128847	7269.148174328881	20262.661542595008	0.0	18303.092177251514	6337.392234882319	5639.09724450469	10998.931115413005	8086.112550025642	8432.344318769516	7672.535921763844	14328.484990547224	22026.145282786583
NONOXIPENT-PWY	14980.819032096588	16506.076010536064	16567.709445263168	32043.34194471149	19608.119050757185	16813.652831327694	17293.18744525867	20744.82994507898	17228.522259860914	20619.95469686524	19742.796696110116	30358.215441376346	22318.12729441301	34806.937752717466	10872.748261806542	28946.337990883043	0.0	24086.946290605985	9192.806847558026	8212.396176624028	16512.183924159723	12120.166992810675	12456.995473162457	11092.548175791359	20275.201852091126	31481.90483932009
OANTIGEN-PWY	9792.79856437822	11057.71886982545	11704.472514714635	23258.20772519368	13614.19703714184	11579.19611628034	12262.251343892434	14114.662359543547	11425.330815509584	14679.820757265274	13972.2326353318	18570.57445596495	13515.401569297555	24260.287415740077	7077.45427252521	20213.117506416864	0.0	18760.77394801133	6214.739911558043	5813.4083451510205	11385.63119687642	8170.01481131586	8332.238277953345	7539.420421099197	13071.600755921214	20002.271455280446
ORNARGDEG-PWY	0.0	0.0	0.0	0.0	0.0	0.0	13.836788635739046	0.0	0.0	0.0	0.0	4.6374674341196735	0.0	0.0	0.0	0.0	0.0	0.9330527429893122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ORNDEG-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2239.973685268104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P101-PWY	612.5880264712939	690.1210680420288	223.3925940856602	916.8425058260918	689.9474590768405	699.8605997876191	531.8803062039367	743.4715769419811	509.627312130178	482.2443031018512	723.1289571577621	1254.7734840472424	688.2361950787932	1342.798780040754	268.6453226072144	1296.738347410268	0.0	1268.7928496991055	150.93721589451144	397.8201738089961	621.0857901976624	938.5143653462775	452.8190550620032	269.7794717911584	605.6528543819148	1169.148843589637
P105-PWY	10918.033799632842	12773.879214894625	11714.992755873667	26069.241389212275	14459.238909173147	13461.74401839473	13293.401015423151	15955.70542232955	12558.01914026791	16823.1348913896	15288.371940546134	20565.711062123926	14551.019135361119	27016.556504948785	7839.579325988931	21668.930687392014	0.0	18697.650114754466	5959.645720974033	6285.2806892399785	12949.787485190767	9077.916012505513	8970.822258978118	7724.682701450687	13589.902086795686	21722.658467398425
P108-PWY	10104.703138135703	11749.944054496547	9321.48476435559	21779.607849480275	12304.328469448761	12172.222325751361	11452.168019813322	14206.082847412084	11572.468479986708	13765.559707776412	13351.065804148227	21880.051117598836	16515.37682617621	23099.845730072553	6635.543305467305	18999.626070468683	0.0	16518.515996997456	6009.649287367035	5202.908638782263	11181.364819890483	8639.785159440513	8714.559365064919	7849.98152519237	14914.10393549203	23702.356615919998
P122-PWY	4097.853486540812	4892.471378605598	4881.341759793191	8907.39747467829	6584.087895429155	5009.811259604029	5348.406579615345	5522.697792840804	5217.4414161642135	5913.315251618237	6111.969965832904	8442.610486631902	5667.756256529777	11908.774373037504	3116.002448399362	9705.587224055143	0.0	8229.27568540379	2493.7370399190954	2759.5069068047346	5265.415172819278	3692.706976559889	3857.358496748973	3214.8939984766675	5996.850742123613	8546.642403888518
P124-PWY	6697.046913243453	6867.829853217991	9084.038429508755	15612.526215006757	10184.804837833264	7278.603861018386	7703.620885836618	9250.489244504734	6817.386096526191	7412.12193295029	8338.86420734503	11112.312949957284	8375.264383007057	16428.5481489514	4975.996453443253	15325.903389726516	0.0	10565.304963665461	4752.028746285621	3811.733711143513	6970.830209701403	5420.966040487921	5550.349485862498	4558.000964165303	6716.898866057261	10715.667045225036
P125-PWY	971.029831220868	1195.632987269543	736.4126236012288	1263.3398849913044	1023.9575452403809	1031.0901371611485	1235.7115235127842	914.2261980910188	1372.0593195344943	1315.6731962352324	1229.1898864318287	1565.13677944436	1175.3859807919875	2560.5230910953496	386.0531489760218	2146.973175372853	0.0	2008.0534250808205	476.06891274356855	960.7361789606713	1007.2093995367543	449.348261107339	666.2908814145709	612.519801925837	693.5509770542708	951.0630547743407
P161-PWY	5015.9623033366615	5625.62558832392	7847.857918064047	11733.170199151495	8323.608317442126	6093.138022872649	7280.598017402226	7379.482634925221	5676.539198601842	6059.068476237566	7371.924455384498	7943.1180291429355	5658.627270983176	10238.174545843116	2754.6032313390633	11210.876955878577	0.0	8869.384305360818	3109.993592690261	2784.450118921605	4316.058609482723	4319.509970462908	3889.8181430512486	3378.369818009233	7040.1565640337585	9044.253354812681
P162-PWY	184.28801083044004	110.27999111024195	11.941585079135788	468.4671609230223	214.34266534393205	326.17618508966086	227.33624301456828	252.63113221488754	319.05696660243257	285.03545277573244	252.39951574492605	245.61461461581524	220.9780002311699	503.89815046948144	156.8923773409097	321.2593106543096	0.0	0.0	74.68778718225246	25.352272888198282	130.72530921627234	106.03014453205347	268.5428651204234	175.79951185755715	159.58688658617282	372.0963155654368
